username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2012-03-19 18:55;0;0;"@ RaheemBrock light both the fire. Then pull the handle from the rightmost to the left and back again from the right.";;@;;"181891780386627584";https://twitter.com/hawks_on_top/status/181891780386627584
;2012-03-19 18:54;0;0;"@ RaheemBrock in what?";;@;;"181891318249824257";https://twitter.com/jayEnnulat/status/181891318249824257
;2012-03-19 18:42;0;0;"Who knows how to paSs level 24? I'm stuck! # DOORS";;;#;"181888378780913666";https://twitter.com/RaheemBrock/status/181888378780913666
;2012-03-19 18:18;0;0;"RT @ RaheemBrock Sometimes, second chances work out even better than the first simply because you’ve learned from your mistakes...";;@;;"181882241675313152";https://twitter.com/BranTheGuru/status/181882241675313152
;2012-03-19 18:10;0;0;"@ RaheemBrock add me all Treys like ray allen";;@;;"181880233660661760";https://twitter.com/lil_greeny1986/status/181880233660661760
;2012-03-19 18:03;0;0;"RT @ RaheemBrock Sometimes, second chances work out even better than the first simply because you’ve learned from your mistakes...";;@;;"181878592572104704";https://twitter.com/SpilledInkRepU/status/181878592572104704
;2012-03-19 18:02;0;0;"@ RaheemBrock Agreed! our past makes us who we are and our mistakes make us grow into who we are.";;@;;"181878343774388224";https://twitter.com/timleise/status/181878343774388224
;2012-03-19 17:56;0;0;"@ RaheemBrock u need to hit nyc tomorrow bro come fuck with us";;@;;"181876852477009921";https://twitter.com/STACKSNYC/status/181876852477009921
;2012-03-19 17:54;8;0;"Sometimes, second chances work out even better than the first simply because you’ve learned from your mistakes...";;;;"181876390742855680";https://twitter.com/RaheemBrock/status/181876390742855680
;2012-03-19 16:31;0;0;"@ RaheemBrock what's your username on drawsomething";;@;;"181855353246461952";https://twitter.com/purpleHcubed/status/181855353246461952
;2012-03-19 16:19;0;0;"@ RaheemBrock dm me your draw something name";;@;;"181852344525402112";https://twitter.com/SAMFINAU/status/181852344525402112
;2012-03-19 16:06;0;0;"@ RaheemBrock my email is msgfan2010@yahoo.com";;@ @yahoo;;"181849151670202368";https://twitter.com/ACaruana31/status/181849151670202368
;2012-03-19 16:03;0;0;"@ RaheemBrock play me on draw something?";;@;;"181848426093346818";https://twitter.com/ACaruana31/status/181848426093346818
;2012-03-19 16:02;0;0;"@ RaheemBrock I sent u one";;@;;"181848055887306753";https://twitter.com/NicholeChimere/status/181848055887306753
;2012-03-19 15:39;4;0;"No "1 coin" words please thanks! # drawsomething";;;#;"181842439949123584";https://twitter.com/RaheemBrock/status/181842439949123584
;2012-03-19 13:19;0;0;"@ Jaybadman @ raheembrock SENT";;@ @;;"181807002283024385";https://twitter.com/AlistFame/status/181807002283024385
;2012-03-19 13:11;0;0;"@FELONYFAMES newest video "The Way Love Goes" http://www.youtube.com/watch?v=6vRcs1qzIX8&feature=youtube_gdata_player …” @ RaheemBrock @ RiFFRaFF_SODMG @ Yaris_Sanchez @ u";;@FELONYFAMES @ @ @ @;;"181805214007963648";https://twitter.com/jboogzMNDS/status/181805214007963648
;2012-03-19 12:56;0;0;"Check out @ FELONYFAME newest video!! More heat # MNDSNATION @ Raya_Playa @ RaheemBrock @ RapRadar3 @ RealBenPaul17 @ Rob_Tag http://www.youtube.com/watch?v=6vRcs1qzIX8&feature=youtube_gdata_player …";;@ @ @ @ @ @;#;"181801408574660608";https://twitter.com/jboogzMNDS/status/181801408574660608
;2012-03-19 10:12;1;0;"@ raheembrock look out for an email from @ AlistFame he got some heat!!!";;@ @;;"181759992930648065";https://twitter.com/Jaybadman/status/181759992930648065
;2012-03-18 21:15;0;0;"The Seattle Sports Daily is out! http://bit.ly/xSpId1 ▸ Top stories today via @ 710ESPNSeattle @ UWAthletics @ RaheemBrock";;@ @ @;;"181564492243681280";https://twitter.com/TimothyCarter/status/181564492243681280
;2012-03-18 20:07;0;0;"@ RaheemBrock wuz up bro?";;@;;"181547443316461568";https://twitter.com/ChrisL_Young/status/181547443316461568
;2012-03-18 20:05;0;0;"Greeneggs RT @RaRaSouriyamath: O_o I think I saw @ RaheemBrock earlier today at brunch tho # StarStruck !!!";;@RaRaSouriyamath @;#;"181546817173983232";https://twitter.com/RaheemBrock/status/181546817173983232
;2012-03-18 19:58;0;0;"@ stevemaneri @ JustinManeri @ RaheemBrock @Yougotroasted96 @ mowilkerson @ jaiquawnjarrett Lehigh's Justin Maneri is Steve's brother.";;@ @ @ @Yougotroasted96 @ @;;"181545265885491200";https://twitter.com/bobmorrison49/status/181545265885491200
;2012-03-18 18:11;0;0;"@ SeahawkFan_21 @ earl_thomas @ raheembrock @ moneylynch @ seahawks @ seahawksfeedr We signed him?";;@ @ @ @ @ @;;"181518270824849409";https://twitter.com/LawyerMilloy/status/181518270824849409
;2012-03-18 16:58;0;0;"Welcome to Seattle,Matt Flynn. @ LawyerMilloy @ Earl_Thomas @ RaheemBrock @ MoneyLynch @ Seahawks @ seahawksfeedr # 12thMan";;@ @ @ @ @ @;#;"181499876683685888";https://twitter.com/SeahawkFan_21/status/181499876683685888
;2012-03-18 16:55;0;0;"@ vancgirl raheem brock!";;@;;"181499151429799936";https://twitter.com/frank_williams/status/181499151429799936
;2012-03-18 16:29;0;0;"Woosah @ RaheemBrock: hate when ppl stop @ stop sign n there's no cars comin.but they still look left..then right..& left again!GO Mutha#*cka!";;@ @;#;"181492517768929280";https://twitter.com/MsCarmenJ/status/181492517768929280
;2012-03-18 15:51;0;0;"“ @ RaheemBrock Love is like a rubber band, we keep pulling, someone lets it go, and it hurts the one who held on...”(hmmm. True)";;@;;"181482953354907648";https://twitter.com/NicholeChimere/status/181482953354907648
;2012-03-18 15:33;0;0;"@ RaheemBrock you tweeting and driving? Lol";;@;;"181478484877639680";https://twitter.com/hawkfan98252/status/181478484877639680
;2012-03-18 15:31;4;0;"I hate when ppl stop @ stop sign.nd there's clearly no cars comin.but they still look left....then right..and left again!GO Mutha#*cka!!!";;@;#;"181478055901003778";https://twitter.com/RaheemBrock/status/181478055901003778
;2012-03-18 15:18;0;0;"RT @ RaheemBrock: Love is like a rubber band, we keep pulling, someone lets it go, and it hurts the one who held on...";;@;;"181474802488459264";https://twitter.com/PAbadass/status/181474802488459264
;2012-03-18 15:17;0;0;"You alright over there? RT @ RaheemBrock: Love is like a rubber band, we keep pulling, someone lets it go, and it hurts the one who held on..";;@;;"181474359582527490";https://twitter.com/LilMya/status/181474359582527490
;2012-03-18 15:15;0;0;"@ RaheemBrock Never thought of it like that but def see how true that can be";;@;;"181473835227422723";https://twitter.com/NiSHiZZLeS14/status/181473835227422723
;2012-03-18 15:12;18;3;"Love is like a rubber band, we keep pulling, someone lets it go, and it hurts the one who held on...";;;;"181473183768129538";https://twitter.com/RaheemBrock/status/181473183768129538
;2012-03-18 11:56;0;0;"Sick!!! RT @ djvlad: Beanie Sigel Spits Some Hard Freestyle Bars At SXSW ( @ beaniesigel) http://dlvr.it/1KrPZq";;@ @;;"181423831347503104";https://twitter.com/RaheemBrock/status/181423831347503104
;2012-03-18 10:35;0;0;"@ RaheemBrock Many nurses become doctors and know more about patient care than a doctor. Doctors are impersonal.";;@;;"181403431754407936";https://twitter.com/shida206/status/181403431754407936
;2012-03-18 10:00;0;0;"@ RaheemBrock You Coming To Game?";;@;;"181394576098082816";https://twitter.com/flashlight50215/status/181394576098082816
;2012-03-17 23:26;0;0;"@ JoeyStugotz6 wow. Your right. Must be a championship team. Raheem Brock has one as well. Dolphins have been irrelevant since Marino.";;@;;"181234994839171072";https://twitter.com/JPAULBISHOP/status/181234994839171072
