username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2009-03-05 17:41;0;0;"Pissed because I kept spelling Albert Haynesworth's name wrong.";;;;"1285889612";https://twitter.com/jasonpcollins/status/1285889612
;2009-03-05 11:19;0;0;"Redskins Ask Albert Haynesworth To Gain 2, 400 Pounds... http://link.gs/hNJe";;;;"1284198963";https://twitter.com/JustOneDollar/status/1284198963
;2009-03-05 10:38;0;0;"@ raczilla Pick one, Drafting Crackman Jones, drafting Vince Young, or not resigning Albert Haynesworth. (If we even had a chance to)";;@;;"1284016615";https://twitter.com/TheGamersLab/status/1284016615
;2009-03-05 10:29;0;0;"Redskins Ask Albert Haynesworth To Gain 2,400 Pounds: WASHINGTON—Redskins coach Jim Zorn reportedly asked .. http://tinyurl.com/b6boqk";;;;"1283972260";https://twitter.com/ShitShat/status/1283972260
;2009-03-05 10:11;0;0;"Redskins Ask Albert Haynesworth To Gain 2,400 Pounds: WASHINGTON—Redskins coach Jim Zorn reportedly asked .. http://tinyurl.com/bytg9x";;;;"1283889355";https://twitter.com/Razinni/status/1283889355
;2009-03-05 09:49;0;0;"Onion Daily- Redskins Ask Albert Haynesworth To Gain 2,400 Pounds http://tinyurl.com/b6boqk";;;;"1283791673";https://twitter.com/headlinepost/status/1283791673
;2009-03-03 20:55;0;0;"Lawyer: Haynesworth crash victim can't walk: An attorney for a man who was injured in a car accident with Albert.. http://tinyurl.com/cbqzwv";;;;"1276887212";https://twitter.com/ForTheWin/status/1276887212
;2009-03-03 14:54;0;0;"RT @ williamsonam: New fund to raise cash for 25-year-old injured in car accident with former Titan Albert Haynesworth http://bit.ly/fl0aW";;@;;"1275496702";https://twitter.com/ChadJarnagin/status/1275496702
;2009-03-03 14:50;0;0;"New fund to raise cash for 25-year-old injured in car accident with former Titan Albert Haynesworth http://bit.ly/fl0aW";;;;"1275481612";https://twitter.com/WilliamsonAM/status/1275481612
;2009-03-03 13:56;0;0;"Haynesworth says Bucs offered $100M, Giants $80M: Albert Haynesworth says the Washington Redskins weren't alone .. http://tinyurl.com/cuqk9y";;;;"1275247568";https://twitter.com/ForTheWin/status/1275247568
;2009-03-03 12:47;0;0;"Still can't believe the Redskins gave Albert Haynesworth that much. $100 mil for 7yrs?!!";;;;"1274955290";https://twitter.com/matthewjnestor/status/1274955290
;2009-03-03 09:43;0;0;"@ craigKeller is albert haynesworth really that good????????";;@;;"1274165109";https://twitter.com/Daveymiata/status/1274165109
;2009-03-03 09:19;0;0;"B/R >> Redskins Land Albert Haynesworth by Giving Him His Own Custom Jersey: The Washington Redskins.. http://tinyurl.com/cdmtmw";;;;"1274067938";https://twitter.com/BR_IndColts/status/1274067938
;2009-03-03 09:17;0;0;"B/R >> Redskins Land Albert Haynesworth by Giving Him His Own Custom Jersey: The Washington Redskins.. http://tinyurl.com/cdmtmw";;;;"1274059447";https://twitter.com/BR_Redskins/status/1274059447
;2009-03-03 09:17;0;0;"this is ridiculous albert haynesworth got a hug contract....is he really that good???????";;;;"1274058163";https://twitter.com/Daveymiata/status/1274058163
;2009-03-03 00:02;0;0;"Albert Haynesworth just got an NFL contract for a guaranteed $41M. I follow sports pretty closely, and I have never heard of him...never.";;;;"1272708576";https://twitter.com/deweyd/status/1272708576
;2009-03-02 18:36;0;0;"Albert Haynesworth Says the Release of Derrick Brooks Didn’t Help Bucs Cause http://tinyurl.com/d9ueck";;;;"1272641853";https://twitter.com/bucsbuzztap/status/1272641853
;2009-03-02 21:53;0;0;"Albert Haynesworth Says the Release of Derrick Brooks Didn’t Help Bucs Cause: New Redskins DT Albert Haynesworth.. http://tinyurl.com/d7et6t";;;;"1272324324";https://twitter.com/BuccaneersGab/status/1272324324
;2009-03-02 21:28;0;0;"Albert Haynesworth is so money!";;;;"1272236407";https://twitter.com/gr8fulterrapin/status/1272236407
;2009-03-02 21:19;0;0;"Titans sign WR Washington, DT Haye : After losing All-Pro Albert Haynesworth to a record-setting contract la.. http://tinyurl.com/ddroh4";;;;"1272204113";https://twitter.com/GainesvilleSun/status/1272204113
;2009-03-02 21:10;0;0;"But The Game Is On: Jason Taylor Cut By ‘Skins: It looks like Albert Haynesworth won&#8.. http://tinyurl.com/apejyt";;;#8;"1272170956";https://twitter.com/Mark_Travis/status/1272170956
;2009-03-02 18:45;0;0;"Albert Haynesworth is now a Redskin, meanwhile Vince Young continues to be on our team... Why have you forsaken me lord?";;;;"1271675830";https://twitter.com/jparson8/status/1271675830
;2009-03-02 18:14;0;0;"ESPN >> Haynesworth: Cuts didn't help Bucs' cause: Posted by ESPN.com's Pat Yasinskas Albert Ha.. http://tinyurl.com/dxvpuv";;;;"1271566715";https://twitter.com/BR_Buccaneers/status/1271566715
;2009-03-02 18:09;0;0;"TB >> Haynesworth: Bucs cutting Brooks didn't 'help': Titans free agent defensive tackle Albert Hayne.. http://tinyurl.com/cxcfz9";;;;"1271548479";https://twitter.com/BR_Buccaneers/status/1271548479
;2009-03-02 18:05;0;0;"Breaking News: Derrick Brooks Release Scared Haynesworth Away From Buccaneers : Albert Haynesworth.. http://tinyurl.com/abdszz";;;;"1271534956";https://twitter.com/TBOcom/status/1271534956
;2009-03-02 17:26;0;0;"The Bucs: Haynesworth: Bucs cutting Brooks didn't 'help': Titans free agent defensive tackle Albert Hay.. http://tinyurl.com/as9676";;;;"1271390049";https://twitter.com/PoliticsTBTimes/status/1271390049
;2009-03-02 17:10;0;0;"WashPost >> Redskins Sign Albert Haynesworth to Record Contract : Groggy after being awakened e.. http://tinyurl.com/cfm3fv";;;;"1271328715";https://twitter.com/BR_Redskins/status/1271328715
;2009-03-02 16:43;0;0;"Albert Haynesworth Salary Crunch Game http://tinyurl.com/bk6zya";;;;"1271223063";https://twitter.com/chriseaster/status/1271223063
;2009-03-02 16:36;0;0;"NFL: NFL may be headed for labor unrest: The economy is treating Albert Haynesworth just fine. But Michael R.. http://tinyurl.com/dcwk6f";;;;"1271198169";https://twitter.com/FOXSports/status/1271198169
;2009-03-02 15:46;0;0;"just got Albert Haynesworth!";;;;"1270992156";https://twitter.com/justinhintz/status/1270992156
;2009-03-02 14:40;0;0;"What market value does: A recession for Albert Haynesworth? http://ff.im/-1iE4y";;;;"1270709084";https://twitter.com/MikeVanDervort/status/1270709084
;2009-03-02 14:00;0;0;"So, my TwitterBerry post didn't make it through... I just wanted you all to know that I "noshed" with Albert Haynesworth at Noshville today";;;;"1270597673";https://twitter.com/hugheswb/status/1270597673
;2009-03-02 13:30;0;0;"If sports are a way to forget about your problems, maybe in this economy, the Redskins shouldn't guarantee $41M to Albert Haynesworth.";;;;"1270491360";https://twitter.com/jmassuda/status/1270491360
;2009-03-02 13:07;0;0;"Albert Haynesworth was at Noshville in Franklin for an ealry lunch today... I don't think he's on twitter to corroborate";;;;"1270397320";https://twitter.com/hugheswb/status/1270397320
;2009-03-02 12:59;0;0;"Albert Haynesworth makes $100,000 after the following... 0.1 Games, .36 Tackles, .06 Sacks http://bit.ly/lOdM7";;;;"1270365750";https://twitter.com/jeff_carroll/status/1270365750
;2009-03-02 08:56;0;0;"If you make $100,000/year, you will need to work 142.86 years in order to make Albert Haynesworth's annual salary. http://bit.ly/lOdM7";;;;"1270362040";https://twitter.com/jeff_carroll/status/1270362040
;2009-03-02 11:55;0;0;"http://twitpic.com/1svuv - -The view from Albert Haynesworth's loft in Nash were Adam Hall had some INSANE paintings featured.";;;;"1270114509";https://twitter.com/JOHNNYSWIM/status/1270114509
;2009-03-02 11:49;0;0;"NFL may be headed for labor unrest: The economy is treating Albert Haynesworth just fine. But Michael Rosenberg .. http://tinyurl.com/dcwk6f";;;;"1270088076";https://twitter.com/RollTide/status/1270088076
;2009-03-02 10:33;0;0;"Albert Haynesworth's $100M contract proves the Washington Redskins are the AIG of the NFL. http://is.gd/lrlF";;;;"1269792636";https://twitter.com/wexler/status/1269792636
;2009-03-02 10:08;0;0;"Thinking why did Albert Haynesworth get such a hugh contract. Is Washington really going to go anywhere without a QB.";;;;"1269731772";https://twitter.com/Greg_Baca/status/1269731772
;2009-03-02 10:05;0;0;"The Titanic task of replacing Big Albert Haynesworth http://tinyurl.com/cza7pq";;;;"1269718407";https://twitter.com/titansbuzztap/status/1269718407
;2009-03-02 09:16;0;0;"B/R >> Is Albert Haynes-worth the Money?: Free agent defensive tackle Albert Haynesworth hit the NFL.. http://tinyurl.com/ao5q4t";;;;"1269521888";https://twitter.com/BR_Redskins/status/1269521888
;2009-03-02 08:28;0;0;"Will new Redskin Albert Haynesworth use his $$$ for social good? New CSR blog post: http://tinyurl.com/5sv2p8";;;;"1269343134";https://twitter.com/sheriewinston/status/1269343134
;2009-03-02 05:32;0;0;"The Titanic task of replacing Big Albert Haynesworth - The Queensberry Rules: http://tinyurl.com/aef59d";;;;"1268866919";https://twitter.com/TitansNFLFans/status/1268866919
;2009-03-02 05:32;0;0;"# NFL @ MVN: The Titanic task of replacing Big Albert Haynesworth: Thanks to a brand new $100 million co.. http://tinyurl.com/cza7pq";;@;#;"1268866728";https://twitter.com/MVNFootball/status/1268866728
;2009-03-01 22:39;0;0;"So strange, still can't see the Titans D-line without Albert Haynesworth";;;;"1268035761";https://twitter.com/AerialEllis/status/1268035761
;2009-03-01 16:06;0;0;"saw Albert Haynesworth at the Bellevue Y, wearing a Redskins shirt";;;;"1266813933";https://twitter.com/trublu24/status/1266813933
;2009-03-01 11:55;0;0;"With Albert Haynesworth going to the Redskins, it appears as if Jones will become the star... http://feedmesports.com/164348";;;;"1266027319";https://twitter.com/feedmesports/status/1266027319
