username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2010-08-18 16:26;0;0;"I say AP RT @ dtheethiopian: Got the second pick in my # fantasyfootball draft....do i get adrian peterson or ray rice?";;@;#;"21521490523";https://twitter.com/TheBlack_Casper/status/21521490523
;2010-08-18 16:19;0;0;"Got the second pick in my # fantasyfootball draft....do i get adrian peterson or ray rice?";;;#;"21521090403";https://twitter.com/dtheethiopian/status/21521090403
;2010-08-18 15:58;0;0;"Holy crap...350 retweets on the Adrian Peterson/baby post. I feel like I oughta publish a 1-page book of tweets & do a tour.......";;;;"21519804962";https://twitter.com/scotrathert/status/21519804962
;2010-08-18 15:43;0;0;"@ Teffysnedgehead Yeah. I am not a fan of his TEAM, but I am getting to like HIM. :) Shocking. I hate the Vikes, but LOVE Adrian Peterson";;@;;"21518882782";https://twitter.com/GioPontiFan/status/21518882782
;2010-08-18 15:23;0;0;"@ FlyMalcolmX You must've forgotten that they have this rb ... I think his name is Adrian Peterson.";;@;;"21517742733";https://twitter.com/JF_Kennedy/status/21517742733
;2010-08-18 15:03;0;0;"Ok...I'm with Brett Favre..all the way! Ayeee! Now if Adrian Peterson could stop with the fumbles!";;;;"21516605635";https://twitter.com/Poetrynmoshun/status/21516605635
;2010-08-18 14:03;0;0;"I just hope AP (Adrian Peterson) can hold on to the dang football this year. the Vikes gave away their best running back -Chester Taylor";;;;"21512758836";https://twitter.com/MN_Ad_Man/status/21512758836
;2010-08-18 13:43;0;0;"Everyone let's welcome Adrian Peterson, I mean my line brother @ simplysmurf";;@;;"21511607305";https://twitter.com/Povediitz/status/21511607305
;2010-08-18 11:42;0;0;"@ VGeorgeSmith I'm in dis franchise doc... Got Adrian Peterson,Desean Jackson,and McNabb on da same squad... Lol... Goin Ham son";;@;;"21503975604";https://twitter.com/DucerWorldPeace/status/21503975604
;2010-08-18 11:41;0;0;"@ Adam_Schefter I have Adrian Peterson retiring before Brett Favre.";;@;;"21503917597";https://twitter.com/jesseltaylor/status/21503917597
;2010-08-18 10:41;0;0;"Whoah, I drew the #1 pick! I'm feeling Adrian Peterson # ffb";;;#1 #;"21499679374";https://twitter.com/generalcurtis/status/21499679374
;2010-08-18 09:44;0;0;"If I was Adrian Peterson I would be pissed off beyond belief at Childress today. Pomp/circumstance for #4 with no reprucations.";;;#4;"21495571539";https://twitter.com/jrehor/status/21495571539
;2010-08-18 08:56;0;0;"I favorited a YouTube video -- "time to collect" with adrian peterson, gary busey and shaq http://youtu.be/5ALmgArYW8Y?a";;;;"21492128029";https://twitter.com/DjRyB/status/21492128029
;2010-08-18 08:44;0;0;"did we almost have 2 relevant Adrian Peterson's too? http://es.pn/96Nndh RT @ 4for4football: @ ffgeekblog re: 2x Mike Williams-God I hope not.";;@ @;;"21491227172";https://twitter.com/ffgeekblog/status/21491227172
